ImageNumber	ObjectNumber	AreaShape_Area	AreaShape_BoundingBoxArea	AreaShape_BoundingBoxMaximum_X	AreaShape_BoundingBoxMaximum_Y	AreaShape_BoundingBoxMinimum_X	AreaShape_BoundingBoxMinimum_Y	AreaShape_Center_X	AreaShape_Center_Y	AreaShape_CentralMoment_0_0	AreaShape_CentralMoment_0_1	AreaShape_CentralMoment_0_2	AreaShape_CentralMoment_0_3	AreaShape_CentralMoment_1_0	AreaShape_CentralMoment_1_1	AreaShape_CentralMoment_1_2	AreaShape_CentralMoment_1_3	AreaShape_CentralMoment_2_0	AreaShape_CentralMoment_2_1	AreaShape_CentralMoment_2_2	AreaShape_CentralMoment_2_3	AreaShape_Compactness	AreaShape_ConvexArea	AreaShape_Eccentricity	AreaShape_EquivalentDiameter	AreaShape_EulerNumber	AreaShape_Extent	AreaShape_FormFactor	AreaShape_HuMoment_0	AreaShape_HuMoment_1	AreaShape_HuMoment_2	AreaShape_HuMoment_3	AreaShape_HuMoment_4	AreaShape_HuMoment_5	AreaShape_HuMoment_6	AreaShape_InertiaTensorEigenvalues_0	AreaShape_InertiaTensorEigenvalues_1	AreaShape_InertiaTensor_0_0	AreaShape_InertiaTensor_0_1	AreaShape_InertiaTensor_1_0	AreaShape_InertiaTensor_1_1	AreaShape_MajorAxisLength	AreaShape_MaxFeretDiameter	AreaShape_MaximumRadius	AreaShape_MeanRadius	AreaShape_MedianRadius	AreaShape_MinFeretDiameter	AreaShape_MinorAxisLength	AreaShape_NormalizedMoment_0_0	AreaShape_NormalizedMoment_0_1	AreaShape_NormalizedMoment_0_2	AreaShape_NormalizedMoment_0_3	AreaShape_NormalizedMoment_1_0	AreaShape_NormalizedMoment_1_1	AreaShape_NormalizedMoment_1_2	AreaShape_NormalizedMoment_1_3	AreaShape_NormalizedMoment_2_0	AreaShape_NormalizedMoment_2_1	AreaShape_NormalizedMoment_2_2	AreaShape_NormalizedMoment_2_3	AreaShape_NormalizedMoment_3_0	AreaShape_NormalizedMoment_3_1	AreaShape_NormalizedMoment_3_2	AreaShape_NormalizedMoment_3_3	AreaShape_Orientation	AreaShape_Perimeter	AreaShape_Solidity	AreaShape_SpatialMoment_0_0	AreaShape_SpatialMoment_0_1	AreaShape_SpatialMoment_0_2	AreaShape_SpatialMoment_0_3	AreaShape_SpatialMoment_1_0	AreaShape_SpatialMoment_1_1	AreaShape_SpatialMoment_1_2	AreaShape_SpatialMoment_1_3	AreaShape_SpatialMoment_2_0	AreaShape_SpatialMoment_2_1	AreaShape_SpatialMoment_2_2	AreaShape_SpatialMoment_2_3	AreaShape_Zernike_0_0	AreaShape_Zernike_1_1	AreaShape_Zernike_2_0	AreaShape_Zernike_2_2	AreaShape_Zernike_3_1	AreaShape_Zernike_3_3	AreaShape_Zernike_4_0	AreaShape_Zernike_4_2	AreaShape_Zernike_4_4	AreaShape_Zernike_5_1	AreaShape_Zernike_5_3	AreaShape_Zernike_5_5	AreaShape_Zernike_6_0	AreaShape_Zernike_6_2	AreaShape_Zernike_6_4	AreaShape_Zernike_6_6	AreaShape_Zernike_7_1	AreaShape_Zernike_7_3	AreaShape_Zernike_7_5	AreaShape_Zernike_7_7	AreaShape_Zernike_8_0	AreaShape_Zernike_8_2	AreaShape_Zernike_8_4	AreaShape_Zernike_8_6	AreaShape_Zernike_8_8	AreaShape_Zernike_9_1	AreaShape_Zernike_9_3	AreaShape_Zernike_9_5	AreaShape_Zernike_9_7	AreaShape_Zernike_9_9	Children_SpeckleFinalEdge_Count	Location_Center_X	Location_Center_Y	Location_Center_Z	Number_Object_Number	Parent_NucleiShrinked
1	198	118	195	260	518	245	505	251.89830508474577	511.1949152542373	118.0	-5.3290705182007514e-14	1640.7796610169491	860.7009480034463	3.375077994860476e-14	75.33898305084743	-1229.7276644642338	-1442.6780780897736	922.5169491525422	-276.09824762999176	11202.279899600251	4807.7395042534345	1.408353670987164	147	0.6672066813642263	12.257335203001883	1	0.6051282051282051	0.7100489178254956	0.1840919714284323	0.0027780655618999655	0.0007133911693150053	8.313203728558032e-05	-1.2868846530552141e-08	-3.4379032155496474e-06	-1.562851228427732e-08	13.971160422038777	7.751692206516238	13.904912381499571	-0.6384659580580291	-0.6384659580580291	7.817940247055444	14.95120619724778	14.142135623730951	4.47213595499958	2.0692839905941036	2.0	11.442927687414876	11.136744376354331	nan	nan	0.11783824052118279	0.005690458534422561	nan	0.00541072845811889	-0.00813025046562166	-0.0008780584176630605	0.06625373090724951	-0.001825402462039474	0.006818053391291375	0.00026937290065456914	-0.00012767777594807126	0.001455141168996241	-0.0012356460343326435	-1.5421971197864304e-05	84.07611592662946	45.698484809834994	0.8027210884353742	118.0	814.0	7256.0	73552.0	731.0	5118.0	44760.0	439512.0	5451.0	38260.0	327398.0	3122830.0	0.7385868223645321	0.13173059622008204	0.06061397743433089	0.06685156869154503	0.03594876790975495	0.02626754483503279	0.006998357147750233	0.0379093088135458	0.019216105982286045	0.011529602232244316	0.014096814925093003	0.008507804619332192	0.022762538581035226	0.005339094857736867	0.016513259915670618	0.011215862218010368	0.006852933740895018	0.010268570361958345	0.012191136301840107	0.014474196990874773	0.005460631924762281	0.013882046106819125	0.01903758446438091	0.00983633289380348	0.008422679018572193	0.008882033564202318	0.018457346030539005	0.006033022519716541	0.004629935310215516	0.010966267702933696	1	251.89830508474577	511.1949152542373	0	198	16
1	199	69	88	1622	515	1611	507	1616.2898550724638	510.42028985507244	69.0	-7.105427357601002e-15	546.2028985507246	-114.63936147868156	-6.217248937900877e-15	16.594202898550737	-280.6198277672758	394.68978018867097	288.8115942028985	39.804872925855804	1863.949782197748	294.99509598064816	1.088948724285411	75	0.6886317931122594	9.373021315815206	1	0.7840909090909091	0.9183168846230286	0.17538636688796957	0.0029713413464916134	0.0005994749486166778	2.496832011235528e-05	-1.8481527324993269e-09	-8.406889132145839e-07	2.432193242310032e-09	7.931425052094279	4.170234263175621	7.915984036967023	-0.24049569418189473	-0.24049569418189473	4.185675278302877	11.265114328470371	10.44030650891055	4.0	1.7818097305195144	1.4142135623730951	7.0	8.168460577783915	nan	nan	0.11472440633285541	-0.0028987518018943393	nan	0.003485444843215866	-0.007095706229478077	0.001201458042819743	0.06066196055511416	0.0010064993875550912	0.005673968695523556	0.00010810430242626137	0.0024710223578191114	0.00010549224222298071	-0.00047440532519692766	1.974363717587881e-05	86.32636944691014	30.727922061357855	0.92	69.0	365.0	2477.0	18767.0	236.0	1265.0	8367.0	61523.0	1096.0	5951.0	38625.0	277277.0	0.7906817572805342	0.12113363080097853	0.06462963929075992	0.0960291595314414	0.03666606474277158	0.028547698308593498	0.02701353910508343	0.022998515239430268	0.0201598631251985	0.026690095961231657	0.020404859781213345	0.05003800386101891	0.030189423078647328	0.042737926756636214	0.011254560418906491	0.02001931394953867	0.006741062901246381	0.0053358395978781534	0.026430418538278187	0.009714568138071662	0.03457294258756301	0.03685163580926178	0.012465131576745399	0.015486222300236316	0.01623810670337618	0.013941361388750295	0.014031515624837312	0.02479081337976439	0.02429631463295565	0.002494612693196427	1	1616.2898550724638	510.42028985507244	0	199	15
1	200	58	80	239	515	229	507	233.63793103448276	510.55172413793105	58.0	-2.1316282072803006e-14	309.39655172413796	5.821640903685818	-1.2434497875801753e-14	-11.413793103448276	27.838287752675328	-170.54888474312193	232.34482758620686	-7.888228299643343	790.4958997908894	-20.3510097118408	0.9801499788344502	65	0.5082873693214002	8.593479713983122	1	0.725	1.020252024276075	0.16104083808274222	0.000570677255986405	1.7748524463618768e-05	9.281965262084008e-08	-5.608912455362278e-14	-1.5063118011816894e-09	-1.051059808248235e-13	5.362961016107248	3.9774075926918027	5.334423305588587	0.1967895362663496	0.1967895362663496	4.005945303210464	9.263227097384366	9.055385138137417	3.605551275463989	1.7934027249581956	1.4142135623730951	7.0	7.977375601228066	nan	nan	0.0919728156135963	0.00022723510715018917	nan	-0.0033929230390749928	0.0010866070932598988	-0.0008741076137968036	0.06906802246914591	-0.0003078998571965761	0.004051498112832063	-1.3695818249802091e-05	-0.0007928166054615461	-0.000287561859061676	5.824580612021864e-05	-6.717903286653335e-05	-81.74869235440832	26.727922061357855	0.8923076923076924	58.0	269.0	1557.0	10097.0	206.0	944.0	5452.0	35342.0	964.0	4382.0	24802.0	157328.0	0.9005840682273101	0.02930088687951602	0.07801527252095297	0.06138453597887086	0.025155199186542528	0.02087235365185014	0.039146190497726656	0.054973379847579516	0.024119646420865073	0.019709910315698905	0.017218509698551314	0.008727872795550588	0.009226585743642733	0.048055088367517665	0.024425086103781943	0.008704431132373869	0.014664953358264825	0.015548444816677479	0.012552197297751422	0.007210414260131415	0.05431951421329933	0.04260864218349729	0.038953902842417745	0.03148543351965487	0.020828431918730104	0.011428223426892842	0.015949659239624804	0.01776194833988528	0.014333576903455943	0.017280333843851945	1	233.63793103448276	510.55172413793105	0	200	16
1	201	56	64	293	517	285	509	288.67857142857144	512.6071428571429	56.0	2.6645352591003757e-15	258.2142857142857	-61.14795918367328	-8.881784197001252e-15	-15.071428571428575	16.025510204081602	-134.44688411078718	243.3571428571429	61.1581632653062	871.6323797376093	244.33242659308686	0.8931980619949879	58	0.354381635310795	8.444016491289505	1	0.875	1.1195725142601256	0.15993986880466474	0.00011483318826020617	0.00011701906832643183	2.5743265482168343e-08	1.2294642492696365e-14	-1.2061860848556295e-10	-4.2956276371388434e-14	4.778365021905216	4.178267631156009	4.610969387755103	0.2691326530612245	0.2691326530612245	4.345663265306123	8.743788672565426	8.602325267042627	4.0	1.8046199928873636	1.7071067811865475	7.0	8.176324485885829	nan	nan	0.0823387390670554	-0.002605624922168169	nan	-0.0048059402332361525	0.0006828759182753633	-0.0007655730919209364	0.07760112973760934	0.0026060597365064647	0.00496328569001463	0.00018591867418328817	-0.0008433224091022416	-0.0008460810408835286	3.896194562809921e-05	-0.00010721350836741123	-58.11913635393835	25.071067811865476	0.9655172413793104	56.0	206.0	1016.0	5576.0	202.0	728.0	3570.0	19544.0	972.0	3528.0	17150.0	92904.0	0.9635326284482312	0.04665111077682732	0.02604142239049264	0.02999323706349504	0.03907170822491367	0.05060854973726953	0.00713876830009649	0.01887723307906311	0.05761287656275036	0.033040880583773684	0.04063444519893387	0.008140155608683662	0.01969343504788701	0.011845591635753185	0.07509562078904519	0.021049768578523947	0.03119635537726762	0.03641097623106365	0.020317059944427902	0.025296999918364236	0.05710390358648807	0.011298063936414388	0.08206496385770909	0.016594277929314918	0.01604361982234084	0.03282524896276395	0.03754327890017207	0.022669279051359487	0.0359692699396261	0.019996652577466984	1	288.67857142857144	512.6071428571429	0	201	16
1	202	30	42	272	518	265	512	267.8	514.5	30.0	5.329070518200751e-15	94.8	3.1200000000000614	0.0	-5.0	-2.0000000000000018	-5.600000000000001	55.5	-2.39999999999999	108.82000000000001	-55.47599999999993	0.9064023282753195	33	0.6518896629815871	6.180387232371033	1	0.7142857142857143	1.1032628324143605	0.167	0.0020302345679012344	5.864296296296324e-06	1.859423868312802e-07	-1.9416159569172128e-13	-4.939500685870753e-09	1.4566885129120507e-15	3.1808718649106345	1.829128135089367	3.1600000000000006	0.16666666666666666	0.16666666666666666	1.8500000000000005	7.1339995681644215	6.324555320336759	2.23606797749979	1.3809851094745909	1.0	4.743416490252569	5.409810547646735	nan	nan	0.10533333333333333	0.0006329238442282044	nan	-0.005555555555555556	-0.00040572041296679004	-0.00020740740740740745	0.06166666666666667	-0.00048686449556014565	0.004030370370370371	-0.0003751290938290933	0.0	-0.0011574074074074073	-8.452508603474794e-05	-4.320987654320989e-05	-82.86194162927156	18.485281374238568	0.9090909090909091	30.0	84.0	330.0	1458.0	75.0	205.0	795.0	3505.0	243.0	653.0	2443.0	10433.0	0.8052379823460305	0.01610089589549556	0.1469852283783333	0.039011718871937905	0.017677036178497564	0.042678884876283206	0.08352539893971173	0.005562632322455429	0.0372840347643795	0.010818841448467051	0.010258126162993556	0.026657221386875183	0.036038823090017026	0.018638839176269836	0.022189660875897337	0.015260460559393446	0.008743290702379216	0.022989177103215772	0.0068567334956019625	0.017167185989356556	0.007195199198930247	0.008686648188183967	0.02589637351848276	0.035493683229544125	0.0023100021598561134	0.028125728543923964	0.038809343265311075	0.033767674427812616	0.019669969104963925	0.0007831715575894669	1	267.8	514.5	0	202	16
1	203	146	270	1620	527	1605	509	1610.5958904109589	517.1575342465753	146.0	2.842170943040401e-14	2123.1575342465753	4198.599924939013	-2.078337502098293e-13	-127.70547945205465	1009.5599549634054	-5284.934571304084	1995.3767123287673	-3644.948958528804	20383.346031471632	-50605.92491677563	1.604045003347811	180	0.360128937527654	13.63425735166143	1	0.5407407407407407	0.6234239051353886	0.19321327859707932	0.00017950648857597198	0.003600312831380306	1.69660335730507e-05	-4.029279743536011e-09	-2.2730211912948523e-07	1.1607877344903161e-09	15.082623567996004	13.12651510717758	14.542174892099833	0.8746950647401003	0.8746950647401003	13.66696378307375	15.534541418655913	17.804493814764857	5.0	2.119312687218533	2.0	13.863621460498695	14.492213140678041	nan	nan	0.09960393761712213	0.016301304286756368	nan	-0.005991062087260961	0.003919674252321523	-0.00169816954378089	0.09360934097995718	-0.014151722751611496	0.006549632159864361	-0.0013457561449529457	-0.00040608167536913565	-0.003049298416039589	0.0016581046016137819	-0.0006939601249310993	-58.289285354755336	54.248737341529164	0.8111111111111111	146.0	817.0	6695.0	65425.0	1191.0	6537.0	54195.0	533373.0	11711.0	59805.0	480747.0	4647105.0	0.5267390520482612	0.06073083113969411	0.1759072678291486	0.01572191792342144	0.017563064275285003	0.06348022016699845	0.031168516610615198	0.0066798078083913325	0.03157183964374022	0.008287164590166606	0.03156440791223953	0.037329767493775874	0.027590236376551176	0.005313025127101624	0.008453297078317603	0.004426222615660293	0.015063604538121556	0.010111420200968044	0.006944360584510528	0.004549827938890649	0.0008030444815656768	0.00554805395774277	0.00589615544563168	0.008605293627802957	0.02384654775584106	0.005127184539230866	0.01645564814104941	0.012158009128317425	0.0049329518274312855	0.007487002768673836	1	1610.5958904109589	517.1575342465753	0	203	15
1	204	138	208	1683	526	1670	510	1676.5942028985507	517.9347826086956	138.0	-2.3092638912203256e-14	1227.2753623188405	-394.7040537702166	-3.197442310920451e-14	-203.6521739130435	770.2388153749207	-6209.49357551848	2022.413043478261	-187.6357908002519	13571.39045962211	-18025.758782798213	1.148456503489777	152	0.6567097124588892	13.255453865237978	1	0.6634615384615384	0.8707338910627725	0.17064106310633803	0.00220071167109625	0.00018961413772286675	6.776246084019114e-06	-7.053365405206643e-12	-2.804132478441471e-07	2.427928682890173e-10	15.011143650605858	8.537323058068791	8.89329972694812	1.4757403906742284	1.4757403906742284	14.655166981726529	15.497686872875375	15.033296378372908	5.830951894845301	2.3978431601242853	2.0	10.988845115895122	11.687479152028493	nan	nan	0.06444420091991392	-0.001764305836425379	nan	-0.010693770946914698	0.003442925970551267	-0.0023627562622022835	0.10619686218642413	-0.0008387218668493843	0.005164010141130878	-0.0005838707952346378	-0.0034207255200327425	-0.0017386293826107005	0.0003979639014460281	-0.00036577362944980896	-13.561756404305974	44.62741699796952	0.9078947368421053	138.0	910.0	7228.0	63454.0	1095.0	7017.0	55437.0	485955.0	10711.0	67211.0	523719.0	4522661.0	0.7196796062715172	0.09616972356718198	0.14244892377670737	0.057857837555855746	0.017012874621983996	0.017966230980734223	0.02925833660173006	0.013761090161650023	0.01371413200361855	0.03761080959084033	0.017100505841445197	0.02222797940354188	0.00845258726197695	0.005037606531945983	0.0040662440984971125	0.020195426962311174	0.006482582964333361	0.014187165048137381	0.010265742086954525	0.015560549032703022	0.007812059642057607	0.008517379557596549	0.004782098050155237	0.0028419647000015296	0.013817349177471214	0.006158513041287711	0.015605823536655603	0.002841529427183528	0.004932287815382574	0.00880412955310511	1	1676.5942028985507	517.9347826086956	0	204	15
1	205	97	132	1397	526	1386	514	1391.1958762886597	519.8762886597938	97.0	8.881784197001252e-15	763.2783505154639	-100.25337442873868	-4.263256414560601e-14	-171.64948453608247	286.13072590073307	-2451.2061209217322	786.515463917526	-4.820491019236787	4544.130752197118	-1318.7307790063276	0.9699532632831179	101	0.6027976058409847	11.11324596323283	1	0.7348484848484849	1.030977509797925	0.16471397751440003	0.0013373444838580756	0.00015440946773011868	1.287340172825924e-06	-6.059014935789811e-13	-6.548829273733057e-09	1.8139897018554847e-11	9.76225937121129	6.214996447685514	7.868848974386226	1.7695823148049739	1.7695823148049739	8.108406844510577	12.49784581195418	12.083045973594572	5.0	2.170368634567748	2.0	9.192388155425117	9.97195784001157	nan	nan	0.08112215437511573	-0.0010818565125722674	nan	-0.018243116647473957	0.003087700449252928	-0.0026857440955541934	0.0835918231392843	-5.201899320271147e-05	0.004978925367790127	-0.0001467084310928169	-0.0031285233622976865	-0.003319817746138668	0.0003242351003021272	-0.0003512253197729132	-43.06384389372764	34.384776310850235	0.9603960396039604	97.0	504.0	3382.0	25404.0	570.0	2790.0	18376.0	137388.0	4136.0	19468.0	124910.0	916894.0	0.8459194235569232	0.11076770823250984	0.07633703031392101	0.06992684388435681	0.03719565413779336	0.02061072849145977	0.003497164528926696	0.01273924113629708	0.036938116923594305	0.014868977890787246	0.017089925488213496	0.007630537069885392	0.02945151855439139	0.002792052968925792	0.02601394923863586	0.01732586707501315	0.009218790961158583	0.005669869753187335	0.01176557571910879	0.008808619249954486	0.01804275265983966	0.011148426820327031	0.013868077585000572	0.006268229218095131	0.024859444913528574	0.009574350976179554	0.006774757298684393	0.012245360119543403	0.021762546709739223	0.017479801606790475	1	1391.1958762886597	519.8762886597938	0	205	14
1	206	71	99	316	525	305	516	309.6056338028169	519.9154929577464	71.0	2.5757174171303632e-14	544.9577464788733	261.09343384249206	-1.1546319456101628e-14	-16.366197183098585	-181.92263439793703	-470.38510132407237	311.49295774647885	-127.72386431263627	1628.278801154477	-516.5321053731141	1.0183095728343152	77	0.6570347317393289	9.507891862878783	1	0.7171717171717171	0.9820196398789092	0.16989698556345015	0.002187073622512649	0.00045480205068850496	1.443941864309669e-05	6.170569262778681e-10	3.317148805995224e-07	-9.942109453699505e-10	7.691541630066546	4.371144344938415	7.6754612180123	0.23050981948026175	0.23050981948026175	4.3872247569926595	11.09345149541227	10.44030650891055	4.0	1.8634468873113172	1.4142135623730951	7.844645405527362	8.362912741324918	nan	nan	0.10810508757763804	0.006146814091631023	nan	-0.0032466171757783344	-0.004282928897317553	-0.0013142515913846524	0.06179189798581211	-0.0030069498012274785	0.004549395802740002	-0.0001712746544602056	0.0021426787061143517	-4.832952598151926e-05	-0.0002921988975336002	-5.370788978395411e-05	-86.00949958610447	30.14213562373095	0.922077922077922	71.0	327.0	2051.0	14727.0	278.0	1264.0	7698.0	53638.0	1400.0	6192.0	35898.0	238542.0	0.7969296860189224	0.08346723407684269	0.1101161335995968	0.08341540650804344	0.03299507224994831	0.033983010826980936	0.016484936561383435	0.02436713974650438	0.014478072287705984	0.01210861914393199	0.03224844445156212	0.01488221542913908	0.01686875346171206	0.01537589359523344	0.020580433759426583	0.020989172627932345	0.009643757067748731	0.028593840406934072	0.010958994841471592	0.0039390668013284365	0.01416010103430145	0.020141331199057737	0.016833666837195095	0.008169081719055796	0.02126889974101754	0.015370405023871526	0.014431765505255668	0.005049994681812037	0.0044734896783141355	0.004681033513703251	1	309.6056338028169	519.9154929577464	0	206	16
1	207	28	40	1440	525	1432	520	1435.2142857142858	521.7142857142857	28.0	-3.552713678800501e-15	112.71428571428571	-0.734693877551031	3.774758283725532e-15	5.7142857142857135	18.122448979591848	24.134110787172002	35.714285714285715	3.122448979591833	111.47084548104957	-25.420970428987975	0.9711453517235565	30	0.829489168429243	5.970821321441846	1	0.7	1.02971197692007	0.18932215743440234	0.009858542412175196	0.00018234857794899244	1.7898246098855572e-05	-8.492278479314718e-10	-1.6224601089636817e-06	5.695046805950265e-10	4.040572905108582	1.2604475030546827	4.025510204081632	-0.2040816326530612	-0.2040816326530612	1.2755102040816324	8.040470538577784	7.0710678118654755	2.23606797749979	1.353318650964006	1.0	3.922322702763681	4.490786128160071	nan	nan	0.14376822157434402	-0.0001770970562829599	nan	0.007288629737609328	0.0043683940549796175	0.0010994037348383747	0.04555393586005831	0.0007526624892025679	0.005077935745310203	-0.00021884620288756352	-0.00017709705628295646	0.0010994037348383747	0.00032206407690524953	0.00011333031789140924	85.77881081930315	18.485281374238568	0.9333333333333333	28.0	90.0	402.0	2016.0	48.0	160.0	744.0	3832.0	118.0	402.0	1870.0	9546.0	0.6737983670738834	0.08716579696904192	0.12893006976481247	0.12710774547065848	0.08175352635752799	0.05259309538138504	0.02102586307123696	0.01383950056238038	0.026199665232522113	0.06588781186979153	0.03814805166594133	0.01716511919887864	0.05889153386627413	0.03551473867464692	0.043665235821694945	0.01269541463276756	0.04745617456167917	0.05379998765953606	0.024189300994909537	0.00963464481969689	0.07669968899746923	0.057131591578833706	0.02602364220322961	0.01331702703629576	0.014161908768915895	0.03429521913438988	0.04148828980720935	0.018781510806072325	0.009942292618157706	0.014815349909084057	1	1435.2142857142858	521.7142857142857	0	207	14
1	208	129	196	1960	534	1946	520	1953.3643410852712	526.3100775193799	129.0	1.687538997430238e-14	1233.875968992248	-449.89411694008646	3.552713678800501e-15	-432.57364341085275	539.3017246559702	-12671.824261455666	1721.596899224806	-243.50471726458693	16359.65150238344	-26171.02117142858	1.215258022192763	146	0.7092510265028416	12.815923738491737	1	0.6581632653061225	0.8228705194602542	0.1776018789866627	0.0035618275027330445	6.24675299387282e-05	2.678553297381429e-05	9.110488798697909e-10	1.3886420497582039e-06	-6.086630565901233e-10	15.30474879731591	7.605893591963584	9.564929992187972	3.353284057448471	3.353284057448471	13.345712397091521	15.648513691627539	16.401219466856727	5.0	2.2740568730168036	2.0	10.373208195918082	11.031513834076325	nan	nan	0.07414674412548813	-0.002380323796709725	nan	-0.025994450057740086	0.002853366337697981	-0.005902962311473933	0.10345513486117457	-0.001288347749595399	0.0076208763832969935	-0.0010733878689391607	0.0007971654124920466	-0.0044657114139026195	0.0009030445370130657	-0.00105884282275339	-30.294082078877693	44.384776310850235	0.8835616438356164	129.0	950.0	8230.0	78332.0	814.0	5562.0	46100.0	423144.0	6858.0	44802.0	360236.0	3204432.0	0.6094349426406096	0.08581878858793524	0.17080592998551003	0.07308306237951136	0.020265125782572772	0.02088713928209593	0.0024893350651074785	0.02739262851338038	0.03634662981251226	0.014860723063305119	0.016405259110411897	0.009255008563130883	0.02574769844335169	0.0021852844977133046	0.008732497740034383	0.016156761696459014	0.011494836640309404	0.011848579662359256	0.028186915923576396	0.0012614617731598725	0.008158568495762504	0.01374947851987765	0.01237768604270677	0.012848462279200496	0.010235667134819371	0.006580904641399729	0.00533403518138271	0.005653488187901967	0.007117105548742695	0.009179510612110147	1	1953.3643410852712	526.3100775193799	0	208	17
1	209	94	165	295	535	284	520	288.5531914893617	527.1595744680851	94.0	-2.042810365310288e-14	567.2340425531916	384.71978270710713	-5.684341886080802e-14	-342.2978723404255	-710.39384336804	-6086.946620690984	1280.6063829787233	667.4993209597103	10050.008485595676	23560.688762134247	1.4644665277320654	115	0.8349412945620855	10.940041919714261	1	0.5696969696969697	0.6828425102679828	0.20912634965277443	0.012520944372687089	0.001022557725582917	0.00020508323600569543	7.843737055486268e-08	6.212982916422463e-06	5.1650523553453664e-08	15.088098644138508	4.569778223222289	6.034404708012676	3.641466727025803	3.641466727025803	13.62347215934812	15.53736072523954	16.1245154965971	4.123105625617661	1.848585994277624	1.4142135623730951	8.246211251235321	8.550815842453668	nan	nan	0.0641957947660923	0.004490812106611325	nan	-0.03873900773431706	-0.008292386863526912	-0.007328514178807904	0.14493055488668213	0.007791681547093286	0.012099930272670405	0.002925772103213649	0.000928720273274377	-0.013598576928010824	-0.0033376624641288342	-0.002648891744203507	-21.910378289221402	41.59188309203678	0.8173913043478261	94.0	428.0	2516.0	17006.0	673.0	2722.0	14186.0	84676.0	6099.0	23536.0	116840.0	664006.0	0.4505309158293654	0.08310834117656582	0.16167882029595618	0.057607225909359246	0.06384045717455428	0.015097430742737209	0.003064583847318877	0.031189838725292116	0.027858313885987047	0.013847331671901148	0.001671004262212222	0.003986177902086013	0.009806632647695853	0.02075755309697629	0.016810419914730076	0.013430135776787595	0.014492720183009974	0.004035903535873426	0.013480968888805855	0.00269663525283253	0.010604498749115648	0.009076068629764034	0.008103098723273446	0.008798896410524195	0.008128168445656192	0.004393543877187199	0.008092468935577505	0.00842229299393762	0.008994916797547142	0.002607144104548923	1	288.5531914893617	527.1595744680851	0	209	16
1	210	142	204	1455	532	1438	520	1446.8661971830986	525.1760563380282	142.0	-5.684341886080802e-14	2260.4577464788727	-1403.292997421151	3.907985046680551e-14	58.34507042253524	-607.8020234080537	4204.755639320951	1180.5985915492956	539.0122991469943	11973.47516736004	3307.204965395622	1.0869975636992313	150	0.6926982593842967	13.446189622059965	1	0.696078431372549	0.9199652633965762	0.1706534585413692	0.0029015012413377505	0.0002361480840978868	1.4571863911805784e-05	7.834706416577838e-10	6.585961081650787e-07	3.4184500012105284e-10	15.940852087447022	8.291939025427402	15.918716524499104	-0.41088077762348757	-0.41088077762348757	8.314074588375322	15.970398661246762	16.278820596099706	5.830951894845301	2.4452043970680415	2.23606797749979	11.0	11.51829086309416	nan	nan	0.11210363749647256	-0.005840197002896815	nan	0.002893526602982307	-0.0025295384228280426	0.0014685060110338013	0.05854982104489663	0.002243250710854969	0.004181722260338478	9.692859240936479e-05	0.0012513204116999716	-2.841046774431374e-05	-0.00011475754243657947	2.0819560979070127e-05	86.91626003417335	44.04163056034262	0.9466666666666667	142.0	1259.0	13423.0	157691.0	735.0	6575.0	69905.0	818015.0	4985.0	45341.0	478379.0	5515133.0	0.6822642088769552	0.07751806132161655	0.16553473895951656	0.08500356778894617	0.01800955060097402	0.02645760986657531	0.01285895226125169	0.012149454828693755	0.020191421520446045	0.01030434266156182	0.029954866861160303	0.012423268403633177	0.03414838844043767	0.006164513023795374	0.0212453450790461	0.016884280086337123	0.0016596693445225582	0.012673645426274631	0.005984931777986508	0.008749941929445695	0.01482495918214218	0.014367563736248406	0.01427209029384324	0.012144426900655711	0.010062536128489914	0.01249518705438107	0.004110897423219005	0.01651990252447519	0.004086996101439067	0.007743986384964665	1	1446.8661971830986	525.1760563380282	0	210	14
