ImageNumber	ObjectNumber	Children_preNucleiWithEdges_Count	Intensity_IntegratedIntensityEdge_CY3	Intensity_IntegratedIntensityEdge_howfarfromSPEC	Intensity_IntegratedIntensity_CY3	Intensity_IntegratedIntensity_howfarfromSPEC	Intensity_LowerQuartileIntensity_CY3	Intensity_LowerQuartileIntensity_howfarfromSPEC	Intensity_MADIntensity_CY3	Intensity_MADIntensity_howfarfromSPEC	Intensity_MassDisplacement_CY3	Intensity_MassDisplacement_howfarfromSPEC	Intensity_MaxIntensityEdge_CY3	Intensity_MaxIntensityEdge_howfarfromSPEC	Intensity_MaxIntensity_CY3	Intensity_MaxIntensity_howfarfromSPEC	Intensity_MeanIntensityEdge_CY3	Intensity_MeanIntensityEdge_howfarfromSPEC	Intensity_MeanIntensity_CY3	Intensity_MeanIntensity_howfarfromSPEC	Intensity_MedianIntensity_CY3	Intensity_MedianIntensity_howfarfromSPEC	Intensity_MinIntensityEdge_CY3	Intensity_MinIntensityEdge_howfarfromSPEC	Intensity_MinIntensity_CY3	Intensity_MinIntensity_howfarfromSPEC	Intensity_StdIntensityEdge_CY3	Intensity_StdIntensityEdge_howfarfromSPEC	Intensity_StdIntensity_CY3	Intensity_StdIntensity_howfarfromSPEC	Intensity_UpperQuartileIntensity_CY3	Intensity_UpperQuartileIntensity_howfarfromSPEC	Location_Center_X	Location_Center_Y	Location_Center_Z	Mean_preNucleiWithEdges_Location_Center_X	Mean_preNucleiWithEdges_Location_Center_Y	Mean_preNucleiWithEdges_Location_Center_Z	Mean_preNucleiWithEdges_Number_Object_Number	Number_Object_Number	Parent_preNucleiWithEdges
1	45	0	0.11486991681158543	31.92925202846527	0.19505607802420855	48.76157605648041	0.010101472493261099	2.2360680103302	0.0013351640664041042	0.8819659948348999	0.054051657995829894	0.33701018886019446	0.012237736023962498	4.4721360206604	0.0160677507519722	4.4721360206604	0.010442719710144129	2.9026592753150244	0.011473886942600502	2.868328003322377	0.011367971077561378	3.081138849258423	0.009170671924948692	1.0	0.009170671924948692	1.0	0.0009341321776033877	1.1409828339012165	0.001791141818800363	0.9742510077997715	0.012912947218865156	3.9013878107070923	1005.5882352941177	809.1176470588235	0	nan	nan	nan	nan	45	26
1	46	0	0.06887922529131174	41.83141326904297	0.06887922529131174	41.83141326904297	0.011070420499891043	6.5556640625	0.001083390787243843	0.8079781532287598	0.020711848786711538	0.08431421932193561	0.012893873266875744	8.062257766723633	0.012893873266875744	8.062257766723633	0.01147987088188529	6.971902211507161	0.01147987088188529	6.971902211507161	0.0117647061124444	7.211102485656738	0.010009918361902237	5.830951690673828	0.010009918361902237	5.830951690673828	0.0009334093115997413	0.7478274179146369	0.0009334093115997413	0.7478274179146369	0.012481879908591509	7.839015483856201	992.5	837.0	0	nan	nan	nan	nan	46	26
1	47	1	0.15934996865689754	8.4721360206604	0.33371481485664845	14.300563097000122	0.011932555586099625	0.0	0.0018616002053022385	0.0	0.04660027580215895	1.5685104382662756	0.01504539605230093	2.2360680103302	0.018310826271772385	2.2360680103302	0.012257689896684427	0.6517027708200308	0.013904783952360352	0.5958567957083384	0.013778897002339363	0.0	0.010681315325200558	0.0	0.010681315325200558	0.0	0.0012224721686129273	0.8978044062393181	0.0022493659269803338	0.776716176522634	0.0156404972076416	1.0	1040.25	836.75	0	1026.1407313415618	848.5284346522091	0.0	26.0	47	26
1	48	0	0.05680933967232704	85.7464542388916	0.05680933967232704	85.7464542388916	0.011230640346184373	16.684985637664795	0.00015259021893143654	0.8779325485229492	0.006410500600296544	0.03088755505546934	0.0117647061124444	18.248287200927734	0.0117647061124444	18.248287200927734	0.011361867934465409	17.14929084777832	0.011361867934465409	17.14929084777832	0.011337453499436378	17.363462448120117	0.011154345236718655	16.278820037841797	0.011154345236718655	16.278820037841797	0.00021700024512693724	0.7083845891284526	0.00021700024512693724	0.7083845891284526	0.011673151981085539	18.05227756500244	998.8	877.4	0	nan	nan	nan	nan	48	26
1	49	1	0.13586633186787367	0.0	0.19911497831344604	0.0	0.011757076485082507	0.0	0.00158693827688694	0.0	0.019315917580579548	nan	0.01519798580557108	0.0	0.016205081716179848	0.0	0.012351484715261242	0.0	0.01327433188756307	0.0	0.012870985083281994	0.0	0.010543984360992908	0.0	0.010543984360992908	0.0	0.0012585999844118216	0.0	0.00187688423517877	0.0	0.015529869357123971	0.0	633.4	886.4	0	655.1004245157867	878.7866808171929	0.0	27.0	49	27
1	50	0	0.06692607048898935	4.828427076339722	0.06692607048898935	4.828427076339722	0.011062791105359793	0.5	0.00025940313935279846	0.41421353816986084	0.021247909604892645	0.5857864334743681	0.011627375148236752	1.4142135381698608	0.011627375148236752	1.4142135381698608	0.011154345081498226	0.8047378460566202	0.011154345081498226	0.8047378460566202	0.011429007165133953	1.0	0.010269321501255035	0.0	0.010269321501255035	0.0	0.0004517977240007645	0.5936303364090514	0.0004517977240007645	0.5936303364090514	0.01155107980594039	1.4142135381698608	1258.0	917.5	0	nan	nan	nan	nan	50	28
1	51	1	0.14338903035968542	40.58556866645813	0.23425650596618652	59.932233810424805	0.011665522586554289	2.532247543334961	0.0012512393295764923	0.7771241664886475	0.018891558586807394	0.43915685572189195	0.013962005265057087	5.656854152679443	0.01725795306265354	5.656854152679443	0.011949085863307118	3.382130722204844	0.013014250331454806	3.3295685450236	0.01283283717930317	3.605551242828369	0.01045242976397276	1.4142135381698608	0.01045242976397276	1.4142135381698608	0.0009867263366748708	1.3764173653634542	0.0018785397433357053	1.1891059386906935	0.014312962535768747	4.242640495300293	1317.0	919.3333333333334	0	1288.9606242061332	903.6878969334059	0.0	28.0	51	28
1	52	0	0.12428473215550184	0.0	0.15654230397194624	0.0	0.015060654375702143	0.0	0.00082398671656847	0.0	0.02865620931169966	nan	0.016647592186927795	0.0	0.017105363309383392	0.0	0.01553559151943773	0.0	0.015654230397194623	0.0	0.01579308696091175	0.0	0.014343480579555035	0.0	0.014343480579555035	0.0	0.0007151596423442114	0.0	0.0008100642373193198	0.0	0.01644159574061632	0.0	2000.2	935.5	0	nan	nan	nan	nan	52	29
1	53	0	0.07782101351767778	82.54505157470703	0.10107576288282871	103.17519760131836	0.00937666930258274	9.641419410705566	0.00079346913844347	0.7812881469726562	0.0020310372749417875	0.10578377322694768	0.010574501939117908	12.041594505310059	0.011642633937299252	12.041594505310059	0.009727626689709723	10.318131446838379	0.010107576288282872	10.317519760131836	0.01016250904649496	10.630146026611328	0.008636606857180595	8.602325439453125	0.008636606857180595	8.602325439453125	0.0006122175849063718	1.1340918894008833	0.0009366651780702663	1.0241031336096489	0.011093308683484793	11.291047096252441	1247.0	936.5	0	nan	nan	nan	nan	53	28
1	54	0	0.07917906623333693	0.0	0.07917906623333693	0.0	0.015175097389146686	0.0	0.0012436104007065296	0.0	0.014264575145007629	nan	0.01756313443183899	0.0	0.01756313443183899	0.0	0.015835813246667385	0.0	0.015835813246667385	0.0	0.016205081716179848	0.0	0.01412985473871231	0.0	0.01412985473871231	0.0	0.0012503611548300034	0.0	0.0012503611548300034	0.0	0.017406729515641928	0.0	2001.2	938.4	0	nan	nan	nan	nan	54	29
1	55	0	0.0797436498105526	0.0	0.0797436498105526	0.0	0.015331502305343747	0.0	0.0010910206474363804	0.0	0.012019813595056198	nan	0.01727321371436119	0.0	0.01727321371436119	0.0	0.015948729962110518	0.0	0.015948729962110518	0.0	0.016220340505242348	0.0	0.01493858266621828	0.0	0.01493858266621828	0.0	0.0008618527193076065	0.0	0.0008618527193076065	0.0	0.017051957547664642	0.0	2001.6	942.2	0	nan	nan	nan	nan	55	29
1	56	0	0.1845731306821108	5.414213538169861	0.2878767093643546	6.414213538169861	0.013164721429347992	0.0	0.0017547877505421638	0.0	0.01836710569994704	1.8331606320788605	0.017868313938379288	2.0	0.020294498652219772	2.0	0.014197933129393138	0.41647796447460467	0.015151405756018664	0.33759018621946635	0.014747845008969307	0.0	0.01255817525088787	0.0	0.01255817525088787	0.0	0.0017382471951852905	0.6647786964289514	0.002240550463586758	0.5997641812342726	0.017051957547664642	1.0	2004.157894736842	959.9473684210526	0	nan	nan	nan	nan	56	29
1	57	1	0.1118028536438942	40.38440275192261	0.20505073852837086	64.38440275192261	0.010711833834648132	3.0	0.0014953836798667908	1.0	0.044142151538280106	0.3718864291639196	0.014236667193472385	6.0	0.01753261685371399	6.0	0.01118028536438942	4.038440275192261	0.012815671158023179	4.024025171995163	0.011612115427851677	4.0	0.010116731747984886	2.0	0.010116731747984886	2.0	0.001133202948300693	1.4110280294537825	0.0024550783603355833	1.2225879877431227	0.014358739368617535	5.0	1657.5	962.0	0	1659.288221970555	992.2366930917327	0.0	30.0	57	30
1	58	0	0.13278400991111994	18.404918313026428	0.16931410785764456	22.64098632335663	0.01369115780107677	1.3106601536273956	0.0018997485749423504	0.8819659948348999	0.03568887022373004	0.35963960919834154	0.016952773556113243	3.1622776985168457	0.020248722285032272	3.1622776985168457	0.014753778879013326	2.0449909236696033	0.015392191623422232	2.0582714839415117	0.015808347146958113	2.1180340051651	0.012756542302668095	1.0	0.012756542302668095	1.0	0.0014692825806545764	0.9044402197081827	0.002077450306310058	0.8201276801593387	0.016700999345630407	3.0	2005.0	962.9090909090909	0	nan	nan	nan	nan	58	29
1	59	1	0.15483329817652702	205.73637580871582	0.3074845550581813	346.0271167755127	0.012237736023962498	16.401220321655273	0.0030823228880763054	0.7472820281982422	0.05821413171695521	0.08209555462688224	0.01594567857682705	19.209373474121094	0.023086899891495705	19.209373474121094	0.012902774848043919	17.14469798405965	0.015374227752909064	17.301355838775635	0.014816510491073132	17.69180679321289	0.011139086447656155	14.866068840026855	0.011139086447656155	14.866068840026855	0.0016041878408789313	1.3757424120202837	0.0037165961902668873	1.1675137368250723	0.018493935465812683	18.384777069091797	1989.25	970.75	0	1944.487030385953	949.1258765178724	0.0	29.0	59	29
1	60	0	0.09376669116318226	3.414213538169861	0.10650797467678785	3.414213538169861	0.01123826950788498	0.0	0.0005874726921319962	0.0	0.03782289394910674	0.9999999970637291	0.013885710388422012	1.4142135381698608	0.013885710388422012	1.4142135381698608	0.011720836395397782	0.4267766922712326	0.011834219408531984	0.3793570597966512	0.011673151981085539	0.0	0.010833906009793282	0.0	0.010833906009793282	0.0	0.000906706970686232	0.5637922014154596	0.0009130261769145104	0.5482085898821194	0.012588693294674158	1.0	1640.0	1006.0	0	nan	nan	nan	nan	60	30
1	61	1	0.09773403685539961	110.7279224395752	0.1590753048658371	166.7279224395752	0.009559777099639177	10.0	0.001091020181775093	1.0	0.04296303259502402	0.11553238047833465	0.01107805036008358	13.0	0.01271076500415802	13.0	0.009773403685539962	11.072792243957519	0.01060502032438914	11.115194829305013	0.010406652931123972	11.0	0.008468757383525372	9.0	0.008468757383525372	9.0	0.000734314224676393	1.262249137428257	0.0013401556304907414	1.1191266900790195	0.012275883229449391	12.0	2184.133333333333	1041.5333333333333	0	2226.799334711858	1033.1458239683539	0.0	31.0	61	31
